id,organization_id,name,description,entity_schema,entity_type,definition,version,is_active,metadata,created_at,updated_at,created_by,updated_by,blueprint_type,intent
6bca6261-3944-46e7-afd2-5c2437cdceba,,Standard Leave Approval Flow (Time-Based),"Defines the time-based approval stages for all leave applications: L1-only for 24h, then full manager chain + HR.",workforce,leave_applications,"{""name"": ""Standard Leave Approval Flow (Time-Based)"", ""lifecycle"": {""stages"": [{""id"": ""Draft"", ""name"": ""Draft"", ""category"": ""NEW""}, {""id"": ""Submitted"", ""name"": ""Submitted (Pending Approval)"", ""category"": ""IN_PROGRESS"", ""approval_rules"": {""phases"": [{""approvers"": [{""type"": ""MANAGER_LEVEL"", ""level_end"": 1, ""level_start"": 1}], ""window_tag"": ""L1_OR_CEO_48H"", ""time_window_hours"": 48}, {""approvers"": [{""type"": ""MANAGER_LEVEL"", ""level_end"": ""infinity"", ""level_start"": 1}, {""type"": ""ROLE"", ""role_id"": ""48248ebe-59d3-4a00-9f06-da1c28e4402b""}], ""window_tag"": ""FULL_POOL_AFTER_48H"", ""time_window_hours"": null}]}}, {""id"": ""Approved"", ""name"": ""Approved"", ""category"": ""CLOSED_WON""}, {""id"": ""Rejected"", ""name"": ""Rejected"", ""category"": ""CLOSED_LOST""}, {""id"": ""Cancelled"", ""name"": ""Cancelled"", ""category"": ""CLOSED_LOST""}], ""transitions"": [{""id"": ""T_SUBMIT"", ""to"": ""Submitted"", ""from"": ""Draft"", ""name"": ""Submit Leave Request""}, {""id"": ""T_APPROVE"", ""to"": ""Approved"", ""from"": ""Submitted"", ""name"": ""Approve Leave""}, {""id"": ""T_REJECT"", ""to"": ""Rejected"", ""from"": ""Submitted"", ""name"": ""Reject Leave""}, {""id"": ""T_CANCEL_SUBMITTED"", ""to"": ""Cancelled"", ""from"": ""Submitted"", ""name"": ""Cancel Request""}, {""id"": ""T_CANCEL_APPROVED"", ""to"": ""Cancelled"", ""from"": ""Approved"", ""name"": ""Cancel Approved Leave""}], ""startStateId"": ""Draft""}, ""sla_rules"": [], ""automations"": {""on_stage_entry"": {""Approved"": {""actions"": [{""name"": ""Deduct Leave Ledger"", ""config"": {""payload"": {""amount"": ""-{{new.leave_duration_days}}"", ""user_id"": ""{{new.user_id}}"", ""metadata"": {""application_id"": ""{{new.id}}""}, ""description"": ""Approved Leave: {{new.id}}"", ""leave_type_id"": ""{{new.leave_type_id}}"", ""effective_date"": ""{{new.start_date}}"", ""transaction_type"": ""USAGE""}, ""entity_name"": ""leave_ledger"", ""entity_schema"": ""workforce""}, ""action_type"": ""create_entity""}]}, ""Cancelled"": {""actions"": [{""name"": ""Reverse Ledger Impact"", ""config"": {""rpc"": ""workforce.util_ledger_reverse"", ""args"": {""p_table"": ""leave_ledger"", ""p_ref_key"": ""application_id"", ""p_ref_value"": ""{{new.id}}""}}, ""action_type"": ""rpc""}]}}}, ""entity_type"": ""leave_applications"", ""entity_schema"": ""workforce"", ""blueprint_type"": ""approval""}",8,true,{},2025-10-14 06:05:51.583854+00,2026-03-15 16:10:45.325007+00,,,approval,GOVERNANCE_APPROVAL
2bca6261-3944-46e7-afd2-5c2437cdcebb,55555555-5555-5555-5555-555555555555,Deferred Leave Approval Flow,,workforce,leave_applications,"{""name"": ""Deferred Leave Approval Flow"", ""lifecycle"": {""stages"": [{""id"": ""Draft"", ""name"": ""Draft"", ""category"": ""NEW""}, {""id"": ""Submitted"", ""name"": ""Submitted (Pending Approval)"", ""category"": ""IN_PROGRESS"", ""approval_rules"": {""phases"": [{""approvers"": [{""type"": ""MANAGER_LEVEL"", ""level_end"": 1, ""level_start"": 1}], ""window_tag"": ""L1_OR_CEO_48H"", ""time_window_hours"": 48}, {""approvers"": [{""type"": ""MANAGER_LEVEL"", ""level_end"": ""infinity"", ""level_start"": 1}, {""type"": ""ROLE"", ""role_id"": ""48248ebe-59d3-4a00-9f06-da1c28e4402b""}], ""window_tag"": ""FULL_POOL_AFTER_48H"", ""time_window_hours"": null}]}}, {""id"": ""Approved"", ""name"": ""Approved (Awaiting Timesheet)"", ""category"": ""CLOSED_WON""}, {""id"": ""Rejected"", ""name"": ""Rejected"", ""category"": ""CLOSED_LOST""}, {""id"": ""Cancelled"", ""name"": ""Cancelled"", ""category"": ""CLOSED_LOST""}], ""transitions"": [{""id"": ""T_SUBMIT"", ""to"": ""Submitted"", ""from"": ""Draft"", ""name"": ""Submit""}, {""id"": ""T_APPROVE"", ""to"": ""Approved"", ""from"": ""Submitted"", ""name"": ""Approve""}, {""id"": ""T_REJECT"", ""to"": ""Rejected"", ""from"": ""Submitted"", ""name"": ""Reject""}, {""id"": ""T_CANCEL_SUBMITTED"", ""to"": ""Cancelled"", ""from"": ""Submitted"", ""name"": ""Cancel Request""}, {""id"": ""T_CANCEL_APPROVED"", ""to"": ""Cancelled"", ""from"": ""Approved"", ""name"": ""Cancel Approved Leave""}], ""startStateId"": ""Draft""}, ""sla_rules"": [], ""automations"": {""on_stage_entry"": {""Approved"": {""actions"": [{""name"": ""Log Deferred Intent"", ""config"": {""payload"": {""status"": ""Approved - Deducting via Timesheet""}}, ""action_type"": ""update_entity""}]}, ""Cancelled"": {""actions"": [{""name"": ""Reverse Ledger Impact"", ""config"": {""rpc"": ""workforce.util_ledger_reverse"", ""args"": {""p_table"": ""leave_ledger"", ""p_ref_key"": ""application_id"", ""p_ref_value"": ""{{new.id}}""}}, ""action_type"": ""rpc""}]}}}, ""entity_type"": ""leave_applications"", ""entity_schema"": ""workforce"", ""blueprint_type"": ""approval""}",8,true,{},2026-01-05 11:29:41.616121+00,2026-03-15 16:10:45.325007+00,,,approval,GOVERNANCE_APPROVAL
00000000-0000-0000-c002-000000000004,,Contractor Onboarding Process,Standard Contractor Onboarding Process,hr,onboarding,"{""name"": ""Contractor Onboarding Process"", ""lifecycle"": {""stages"": [{""id"": ""onboarding"", ""name"": ""Onboarding"", ""category"": ""IN_PROGRESS""}, {""id"": ""active"", ""name"": ""Active Contractor"", ""category"": ""CLOSED_WON""}, {""id"": ""offboarding"", ""name"": ""Offboarding"", ""category"": ""IN_PROGRESS""}, {""id"": ""terminated"", ""name"": ""Terminated"", ""category"": ""CLOSED_LOST""}], ""transitions"": [], ""startStateId"": ""Onboarding""}, ""sla_rules"": [], ""automations"": {}, ""entity_type"": ""contractors"", ""entity_schema"": ""crm"", ""blueprint_type"": ""lifecycle""}",3,true,{},2026-02-07 11:59:25.227167+00,2026-03-15 15:59:04.818859+00,,,lifecycle,HR_ONBOARDING
bf62c93f-7b52-4f26-9ea1-e7038975d3a8,,Sales to Delivery Orchestration,End-to-end orchestration from Closed Won Opportunity → Project → Resourcing → Live Delivery,blueprint,opportunities,"{""name"": ""Sales to Delivery Orchestration"", ""lifecycle"": {""stages"": [{""id"": ""opportunity_won"", ""name"": ""Opportunity Won"", ""category"": ""IN_PROGRESS""}, {""id"": ""project_created"", ""name"": ""Project Created"", ""category"": ""IN_PROGRESS""}, {""id"": ""resourcing_started"", ""name"": ""Resourcing Started"", ""category"": ""IN_PROGRESS""}, {""id"": ""team_80%_assigned"", ""name"": ""Team 80% Assigned"", ""category"": ""IN_PROGRESS""}, {""id"": ""project_live_→_revenue_recognized"", ""name"": ""Project Live → Revenue Recognized"", ""category"": ""IN_PROGRESS""}], ""transitions"": [], ""startStateId"": ""opportunity_won""}, ""sla_rules"": [], ""automations"": {}, ""entity_type"": ""opportunities"", ""entity_schema"": ""blueprint"", ""blueprint_type"": ""orchestration""}",3,true,"{""pulse_lane"": ""Sales → Delivery"", ""dashboard_visible"": true}",2025-12-11 11:27:47.820507+00,2026-03-15 15:59:04.818859+00,,,orchestration,ORCHESTRATION
6121abf9-e6e7-486f-a95b-5aa2f7eadbfb,,Hire to Retire Configuration,From identifying need to supplier payment,automation,process,"{""name"": ""Hire to Retire Configuration"", ""lifecycle"": {""stages"": [{""id"": ""active"", ""name"": ""Active"", ""category"": ""IN_PROGRESS""}], ""transitions"": [], ""startStateId"": ""active""}, ""sla_rules"": [{""id"": ""sla-application-ack"", ""name"": ""Application Acknowledgement"", ""action"": {""type"": ""send_email"", ""config"": {}}, ""check_frequency"": ""0 0 * * *"", ""monitored_stages"": [""applied""], ""escalation_levels"": 1, ""time_threshold_hours"": 24}, {""id"": ""sla-screening-complete"", ""name"": ""Screening Completion"", ""action"": {""type"": ""send_email"", ""config"": {}}, ""check_frequency"": ""0 0 * * *"", ""monitored_stages"": [""screening""], ""escalation_levels"": 2, ""time_threshold_hours"": 72}, {""id"": ""sla-interview-schedule"", ""name"": ""Interview Scheduling"", ""action"": {""type"": ""send_email"", ""config"": {}}, ""check_frequency"": ""0 0 * * *"", ""monitored_stages"": [""interview_scheduled""], ""escalation_levels"": 2, ""time_threshold_hours"": 48}, {""id"": ""sla-hiring-decision"", ""name"": ""Hiring Decision"", ""action"": {""type"": ""send_email"", ""config"": {}}, ""check_frequency"": ""0 0 * * *"", ""monitored_stages"": [""decision""], ""escalation_levels"": 3, ""time_threshold_hours"": 120}, {""id"": ""sla-offer-response"", ""name"": ""Offer Response Follow-up"", ""action"": {""type"": ""send_email"", ""config"": {}}, ""check_frequency"": ""0 0 * * *"", ""monitored_stages"": [""offer_extended""], ""escalation_levels"": 2, ""time_threshold_hours"": 96}, {""id"": ""sla-onboarding-compliance"", ""name"": ""Onboarding Compliance"", ""action"": {""type"": ""update_entity"", ""config"": {}}, ""check_frequency"": ""0 0 * * *"", ""monitored_stages"": [""in_progress""], ""escalation_levels"": 3, ""time_threshold_hours"": 72}], ""automations"": {""on_stage_entry"": {}}, ""entity_type"": ""process"", ""entity_schema"": ""automation"", ""blueprint_type"": ""lifecycle""}",4,true,{},2026-01-08 06:38:55.012237+00,2026-03-15 15:59:04.818859+00,,,lifecycle,HR_HIRE_TO_RETIRE
6ae29df4-6817-4bde-af6b-985bb8479e9b,,Construction Lifecycle,,construction,projects,"{""name"": ""Construction Lifecycle"", ""lifecycle"": {""stages"": [{""id"": ""planned"", ""name"": ""Planned"", ""category"": ""NEW""}, {""id"": ""active"", ""name"": ""Active"", ""category"": ""IN_PROGRESS""}, {""id"": ""completed"", ""name"": ""Completed"", ""category"": ""CLOSED_WON""}, {""id"": ""on_hold"", ""name"": ""On Hold"", ""category"": ""IN_PROGRESS""}, {""id"": ""cancelled"", ""name"": ""Cancelled"", ""category"": ""CLOSED_LOST""}], ""transitions"": [{""to"": ""active"", ""from"": ""planned"", ""action"": ""Activate Project""}, {""to"": ""completed"", ""from"": ""active"", ""action"": ""Complete Project""}, {""to"": ""on_hold"", ""from"": ""active"", ""action"": ""Place On Hold""}, {""to"": ""active"", ""from"": ""on_hold"", ""action"": ""Resume Project""}, {""to"": ""cancelled"", ""from"": ""planned"", ""action"": ""Cancel""}], ""startStateId"": ""planned""}, ""sla_rules"": [{""id"": ""PROJECT_PLANNING_SLA"", ""name"": ""Project Planning SLA (7d)"", ""action"": {""name"": ""Notify Operations Director"", ""type"": ""send_email"", ""config"": {""subject"": ""SLA BREACH: Construction Project {{new.display_id}} Stagnant in Planning"", ""recipients"": {""to"": {""sources"": [{""type"": ""direct"", ""expressions"": [""ops-director@zoworks.io""]}]}}, ""template_id"": ""sla-breach""}, ""priority"": 10}, ""description"": ""Projects should not remain in planned status for more than 7 days"", ""check_frequency"": ""0 0 * * *"", ""monitored_stages"": [""planned""], ""time_threshold_hours"": 168}], ""automations"": {""on_stage_entry"": {""active"": {""actions"": [{""name"": ""Create Project Kickoff Task"", ""config"": {""payload"": {""name"": ""Kickoff Meeting: {{new.name}}"", ""assignee_id"": ""{{new.owner_id}}"", ""task_category"": ""Meeting"", ""organization_id"": ""{{new.organization_id}}"", ""parent_entity_id"": ""{{new.id}}"", ""parent_entity_type"": ""projects"", ""parent_entity_schema"": ""construction""}, ""entity_name"": ""tasks"", ""entity_schema"": ""blueprint""}, ""priority"": 10, ""action_type"": ""create_entity""}]}}}, ""entity_type"": ""projects"", ""entity_schema"": ""construction"", ""blueprint_type"": ""lifecycle""}",3,true,{},2026-02-07 00:57:20.798953+00,2026-03-15 15:59:04.818859+00,,,lifecycle,PROJECT_MANAGEMENT
5f94ff36-8f7e-45e2-a491-2894496c5d9f,,ESM Projects,ESM Project lifecycle for preventive care MEP projects,esm,projects,"{""name"": ""ESM Projects"", ""lifecycle"": {""stages"": [{""id"": ""Planning"", ""name"": ""Planning"", ""category"": ""NEW""}, {""id"": ""Active"", ""name"": ""Active"", ""category"": ""IN_PROGRESS""}, {""id"": ""On_Hold"", ""name"": ""On Hold"", ""category"": ""IN_PROGRESS""}, {""id"": ""Completed"", ""name"": ""Completed"", ""category"": ""CLOSED_WON""}, {""id"": ""Cancelled"", ""name"": ""Cancelled"", ""category"": ""CANCELLED""}], ""transitions"": [{""to"": ""Active"", ""from"": ""Planning"", ""label"": ""Start Project"", ""trigger"": ""manual""}, {""to"": ""On_Hold"", ""from"": ""Active"", ""label"": ""Put on Hold"", ""trigger"": ""manual""}, {""to"": ""Active"", ""from"": ""On_Hold"", ""label"": ""Resume"", ""trigger"": ""manual""}, {""to"": ""Completed"", ""from"": ""Active"", ""label"": ""Complete"", ""trigger"": ""manual""}, {""to"": ""Cancelled"", ""from"": ""Planning"", ""label"": ""Cancel"", ""trigger"": ""manual""}, {""to"": ""Cancelled"", ""from"": ""Active"", ""label"": ""Cancel"", ""trigger"": ""manual""}, {""to"": ""Cancelled"", ""from"": ""On_Hold"", ""label"": ""Cancel"", ""trigger"": ""manual""}], ""startStateId"": ""Planning""}, ""entity_type"": ""projects"", ""entity_schema"": ""esm"", ""blueprint_type"": ""lifecycle""}",1,true,{},2026-02-27 08:22:51.978404+00,2026-03-15 15:59:04.818859+00,,,lifecycle,ESM_PROJECT
c1a101ba-48e8-44a0-ad89-c9e926d488db,,Quote Lifecycle,Standard quote process: draft → sent → accepted/expired/rejected,crm,quotes,"{""name"": ""Quote Lifecycle"", ""lifecycle"": {""stages"": [{""id"": ""draft"", ""name"": ""Draft"", ""category"": ""NEW""}, {""id"": ""sent"", ""name"": ""Sent"", ""category"": ""IN_PROGRESS""}, {""id"": ""accepted"", ""name"": ""Accepted"", ""category"": ""CLOSED_WON""}, {""id"": ""expired"", ""name"": ""Expired"", ""category"": ""CLOSED_LOST""}, {""id"": ""rejected"", ""name"": ""Rejected"", ""category"": ""CLOSED_LOST""}], ""startStateId"": ""draft""}, ""sla_rules"": [], ""automations"": {}, ""entity_type"": ""quotes"", ""entity_schema"": ""crm"", ""blueprint_type"": ""lifecycle""}",1,true,{},2026-02-22 16:00:24.885251+00,2026-03-15 15:59:04.818859+00,,,lifecycle,CRM_QUOTE
6de5ea23-31db-4e2a-846e-1810bb70e24a,,Recruitment to Onboarding Orchestration,From approved requisition → hire → onboarding → billable resource,blueprint,recruitment_requisitions,"{""name"": ""Recruitment to Onboarding Orchestration"", ""lifecycle"": {""stages"": [{""id"": ""requisition_live"", ""name"": ""Requisition Live"", ""category"": ""IN_PROGRESS""}, {""id"": ""offer_extended"", ""name"": ""Offer Extended"", ""category"": ""IN_PROGRESS""}, {""id"": ""offer_accepted_→_employee_created"", ""name"": ""Offer Accepted → Employee Created"", ""category"": ""IN_PROGRESS""}, {""id"": ""onboarding_started"", ""name"": ""Onboarding Started"", ""category"": ""IN_PROGRESS""}, {""id"": ""onboarded_&_billable"", ""name"": ""Onboarded & Billable"", ""category"": ""IN_PROGRESS""}], ""transitions"": [], ""startStateId"": ""requisition_live""}, ""sla_rules"": [], ""automations"": {}, ""entity_type"": ""recruitment_requisitions"", ""entity_schema"": ""blueprint"", ""blueprint_type"": ""orchestration""}",3,true,"{""pulse_lane"": ""Recruitment → Onboarding"", ""dashboard_visible"": true}",2025-12-11 11:28:40.338113+00,2026-03-15 15:59:04.818859+00,,,orchestration,ORCHESTRATION
bee70711-3300-412b-a0fc-9769d2a4c34a,,service_reports,service_reports Lifecycle,blueprint,service_reports,"{""name"": ""Service Reports"", ""lifecycle"": {""stages"": [{""id"": ""Draft"", ""name"": ""Draft"", ""category"": ""NEW""}, {""id"": ""Submitted"", ""name"": ""Submitted"", ""category"": ""IN_PROGRESS""}, {""id"": ""Approved"", ""name"": ""Approved"", ""category"": ""CLOSED_WON""}, {""id"": ""Rejected"", ""name"": ""Rejected"", ""category"": ""IN_PROGRESS""}], ""transitions"": [{""to"": ""Submitted"", ""from"": ""Draft"", ""label"": ""Submit for Approval"", ""trigger"": ""manual""}, {""to"": ""Approved"", ""from"": ""Submitted"", ""label"": ""Approve Report"", ""trigger"": ""manual""}, {""to"": ""Rejected"", ""from"": ""Submitted"", ""label"": ""Reject Report"", ""trigger"": ""manual""}, {""to"": ""Draft"", ""from"": ""Rejected"", ""label"": ""Make Corrections"", ""trigger"": ""manual""}], ""startStateId"": ""Draft""}, ""sla_rules"": [{""id"": ""AUTO_APPROVE_SERVICE_REPORT"", ""name"": ""Auto-Approve Service Report"", ""action"": {""name"": ""Auto-Approve Service Report"", ""type"": ""update_entity"", ""config"": {""payload"": {""details"": {""auto_approved"": true, ""auto_approved_at"": ""{{NOW()}}""}, ""stage_id"": ""Approved""}, ""entity_id"": ""{{new.id}}"", ""entity_name"": ""service_reports"", ""entity_schema"": ""blueprint""}, ""priority"": 10}, ""conditions"": {""type"": ""AND"", ""rules"": [{""field"": ""new.stage_id"", ""value"": ""Submitted"", ""operator"": ""equals""}, {""field"": ""esm.updated_at"", ""value"": 1, ""operator"": ""hours_ago""}]}, ""description"": ""Automatically approve service reports if no action taken within 1 hour"", ""check_frequency"": ""*/15 * * * *"", ""monitored_stages"": [""Submitted""], ""time_threshold_hours"": 1, ""applies_to_categories"": [""*""]}], ""automations"": {""on_stage_entry"": {""Approved"": {""actions"": [{""name"": ""Update Ticket Based on Completion Status"", ""config"": {""payload"": {""details"": {""auto_approved"": ""{{new.details->auto_approved}}"", ""service_report_approved_at"": ""{{NOW()}}""}, ""stage_id"": ""{{#if (new.details->completion_status == 'paid_activity')}}Invoiced{{else if (new.details->completion_status == 'awaiting_parts')}}Parts Pending{{else if (new.details->completion_status == 'observation')}}Observing{{else}}Resolved{{/if}}"", ""resolved_at"": ""{{NOW()}}""}, ""entity_id"": ""{{new.parent_entity_id}}"", ""entity_name"": ""tickets"", ""entity_schema"": ""blueprint""}, ""priority"": 10, ""action_type"": ""update_entity""}, {""name"": ""Create Invoice for Paid Activity"", ""config"": {""payload"": {""name"": ""Invoice for {{new.parent_entity_id.display_id}}"", ""details"": {""task_id"": ""{{new.task_id}}"", ""due_date"": ""{{#addDays NOW 30}}"", ""line_items"": ""{{new.details->line_items}}"", ""service_date"": ""{{new.details->service_date}}"", ""total_amount"": ""{{new.details->total_amount}}"", ""service_report_id"": ""{{new.id}}""}, ""stage_id"": ""Draft"", ""account_id"": ""{{new.account_id}}"", ""organization_id"": ""{{new.organization_id}}"", ""parent_entity_id"": ""{{new.parent_entity_id}}"", ""parent_entity_type"": ""tickets""}, ""condition"": ""new.details->completion_status == 'paid_activity'"", ""entity_name"": ""invoices"", ""entity_schema"": ""blueprint""}, ""priority"": 20, ""action_type"": ""create_entity""}, {""name"": ""Complete Parent Task"", ""config"": {""payload"": {""stage_id"": ""Completed"", ""completed_at"": ""{{NOW()}}""}, ""entity_id"": ""{{new.task_id}}"", ""entity_name"": ""tasks"", ""entity_schema"": ""blueprint""}, ""priority"": 30, ""action_type"": ""update_entity""}, {""name"": ""Start Observation Period if Needed"", ""config"": {""payload"": {""details"": {""observation_started_at"": ""{{NOW()}}"", ""observation_period_hours"": ""{{new.details->observation_hours}}""}, ""stage_id"": ""Observing""}, ""condition"": ""new.details->completion_status == 'observation'"", ""entity_id"": ""{{new.parent_entity_id}}"", ""entity_name"": ""tickets"", ""entity_schema"": ""blueprint""}, ""priority"": 40, ""action_type"": ""update_entity""}]}, ""Rejected"": {""actions"": [{""name"": ""Notify Technician of Rejection"", ""config"": {""data"": {""report_id"": ""{{new.display_id}}"", ""ticket_id"": ""{{new.parent_entity_id.display_id}}"", ""rejection_reason"": ""{{new.details->rejection_notes}}""}, ""subject"": ""Service Report Rejected for {{new.parent_entity_id.display_id}}"", ""recipients"": {""to"": {""sources"": [{""id"": ""{{new.assignee_id}}"", ""type"": ""user""}]}}, ""template_id"": ""SR_REJECTED""}, ""priority"": 10, ""action_type"": ""send_notification""}]}, ""Submitted"": {""actions"": [{""name"": ""Notify Manager for Approval"", ""config"": {""data"": {""report_id"": ""{{new.display_id}}"", ""ticket_id"": ""{{new.parent_entity_id.display_id}}"", ""technician_name"": ""{{new.assignee_id.name}}"", ""auto_approval_time"": ""1 hour""}, ""subject"": ""Service Report Submitted for {{new.parent_entity_id.display_id}}"", ""recipients"": {""to"": {""sources"": [{""id"": ""{{new.assignee_id.manager_id}}"", ""type"": ""user""}]}}, ""template_id"": ""SR_APPROVAL_PENDING""}, ""priority"": 10, ""action_type"": ""send_notification""}]}}}, ""entity_type"": ""service_reports"", ""entity_schema"": ""blueprint"", ""blueprint_type"": ""lifecycle""}",10,true,"{""changes"": [""Added metadat magic""], ""compiled_at"": null, ""last_sync_update"": ""2025-11-07T00:00:00Z"", ""replaces_version"": 6}",2025-11-10 14:47:41.780573+00,2026-03-15 15:59:04.818859+00,6ba504d2-65b7-4018-b8a1-323dd686996c,6ba504d2-65b7-4018-b8a1-323dd686996c,lifecycle,SERVICE_FULFILLMENT
41914d5b-de0e-47d1-9022-4611b60bfa54,,ESM Service Reports,ESM Service Report lifecycle — duplicated from blueprint.service_reports,esm,service_reports,"{""name"": ""Service Reports"", ""lifecycle"": {""stages"": [{""id"": ""Draft"", ""name"": ""Draft"", ""category"": ""NEW""}, {""id"": ""Submitted"", ""name"": ""Submitted"", ""category"": ""IN_PROGRESS""}, {""id"": ""Approved"", ""name"": ""Approved"", ""category"": ""CLOSED_WON""}, {""id"": ""Rejected"", ""name"": ""Rejected"", ""category"": ""IN_PROGRESS""}], ""transitions"": [{""to"": ""Submitted"", ""from"": ""Draft"", ""label"": ""Submit for Approval"", ""trigger"": ""manual""}, {""to"": ""Approved"", ""from"": ""Submitted"", ""label"": ""Approve Report"", ""trigger"": ""manual""}, {""to"": ""Rejected"", ""from"": ""Submitted"", ""label"": ""Reject Report"", ""trigger"": ""manual""}, {""to"": ""Draft"", ""from"": ""Rejected"", ""label"": ""Make Corrections"", ""trigger"": ""manual""}], ""startStateId"": ""Draft""}, ""sla_rules"": [{""id"": ""AUTO_APPROVE_SERVICE_REPORT"", ""name"": ""Auto-Approve Service Report"", ""action"": {""name"": ""Auto-Approve Service Report"", ""type"": ""update_entity"", ""config"": {""payload"": {""details"": {""auto_approved"": true, ""auto_approved_at"": ""{{NOW()}}""}, ""stage_id"": ""Approved""}, ""entity_id"": ""{{new.id}}"", ""entity_name"": ""service_reports"", ""entity_schema"": ""blueprint""}, ""priority"": 10}, ""conditions"": {""type"": ""AND"", ""rules"": [{""field"": ""new.stage_id"", ""value"": ""Submitted"", ""operator"": ""equals""}, {""field"": ""esm.updated_at"", ""value"": 1, ""operator"": ""hours_ago""}]}, ""description"": ""Automatically approve service reports if no action taken within 1 hour"", ""check_frequency"": ""*/15 * * * *"", ""monitored_stages"": [""Submitted""], ""time_threshold_hours"": 1, ""applies_to_categories"": [""*""]}], ""automations"": {""on_stage_entry"": {""Approved"": {""actions"": [{""name"": ""Update Ticket Based on Completion Status"", ""config"": {""payload"": {""details"": {""auto_approved"": ""{{new.details->auto_approved}}"", ""service_report_approved_at"": ""{{NOW()}}""}, ""stage_id"": ""{{#if (new.details->completion_status == 'paid_activity')}}Invoiced{{else if (new.details->completion_status == 'awaiting_parts')}}Parts Pending{{else if (new.details->completion_status == 'observation')}}Observing{{else}}Resolved{{/if}}"", ""resolved_at"": ""{{NOW()}}""}, ""entity_id"": ""{{new.parent_entity_id}}"", ""entity_name"": ""tickets"", ""entity_schema"": ""blueprint""}, ""priority"": 10, ""action_type"": ""update_entity""}, {""name"": ""Create Invoice for Paid Activity"", ""config"": {""payload"": {""name"": ""Invoice for {{new.parent_entity_id.display_id}}"", ""details"": {""task_id"": ""{{new.task_id}}"", ""due_date"": ""{{#addDays NOW 30}}"", ""line_items"": ""{{new.details->line_items}}"", ""service_date"": ""{{new.details->service_date}}"", ""total_amount"": ""{{new.details->total_amount}}"", ""service_report_id"": ""{{new.id}}""}, ""stage_id"": ""Draft"", ""account_id"": ""{{new.account_id}}"", ""organization_id"": ""{{new.organization_id}}"", ""parent_entity_id"": ""{{new.parent_entity_id}}"", ""parent_entity_type"": ""tickets""}, ""condition"": ""new.details->completion_status == 'paid_activity'"", ""entity_name"": ""invoices"", ""entity_schema"": ""blueprint""}, ""priority"": 20, ""action_type"": ""create_entity""}, {""name"": ""Complete Parent Task"", ""config"": {""payload"": {""stage_id"": ""Completed"", ""completed_at"": ""{{NOW()}}""}, ""entity_id"": ""{{new.task_id}}"", ""entity_name"": ""tasks"", ""entity_schema"": ""blueprint""}, ""priority"": 30, ""action_type"": ""update_entity""}, {""name"": ""Start Observation Period if Needed"", ""config"": {""payload"": {""details"": {""observation_started_at"": ""{{NOW()}}"", ""observation_period_hours"": ""{{new.details->observation_hours}}""}, ""stage_id"": ""Observing""}, ""condition"": ""new.details->completion_status == 'observation'"", ""entity_id"": ""{{new.parent_entity_id}}"", ""entity_name"": ""tickets"", ""entity_schema"": ""blueprint""}, ""priority"": 40, ""action_type"": ""update_entity""}]}, ""Rejected"": {""actions"": [{""name"": ""Notify Technician of Rejection"", ""config"": {""data"": {""report_id"": ""{{new.display_id}}"", ""ticket_id"": ""{{new.parent_entity_id.display_id}}"", ""rejection_reason"": ""{{new.details->rejection_notes}}""}, ""subject"": ""Service Report Rejected for {{new.parent_entity_id.display_id}}"", ""recipients"": {""to"": {""sources"": [{""id"": ""{{new.assignee_id}}"", ""type"": ""user""}]}}, ""template_id"": ""SR_REJECTED""}, ""priority"": 10, ""action_type"": ""send_notification""}]}, ""Submitted"": {""actions"": [{""name"": ""Notify Manager for Approval"", ""config"": {""data"": {""report_id"": ""{{new.display_id}}"", ""ticket_id"": ""{{new.parent_entity_id.display_id}}"", ""technician_name"": ""{{new.assignee_id.name}}"", ""auto_approval_time"": ""1 hour""}, ""subject"": ""Service Report Submitted for {{new.parent_entity_id.display_id}}"", ""recipients"": {""to"": {""sources"": [{""id"": ""{{new.assignee_id.manager_id}}"", ""type"": ""user""}]}}, ""template_id"": ""SR_APPROVAL_PENDING""}, ""priority"": 10, ""action_type"": ""send_notification""}]}}}, ""entity_type"": ""service_reports"", ""entity_schema"": ""esm"", ""blueprint_type"": ""lifecycle""}",1,true,{},2026-02-27 08:22:51.978404+00,2026-03-15 15:59:04.818859+00,,,lifecycle,ESM_SERVICE_REPORT
e0f8ddd9-d4ce-4840-bbde-ee45899835d8,,Service Request Flow,,esm,service_requests,"{""name"": ""Service Request Flow"", ""lifecycle"": {""stages"": [{""id"": ""new"", ""name"": ""New"", ""category"": ""NEW""}, {""id"": ""assigned"", ""name"": ""Assigned"", ""category"": ""CLOSED_WON""}, {""id"": ""pending"", ""name"": ""Pending"", ""category"": ""NEW""}, {""id"": ""resolved"", ""name"": ""Resolved"", ""category"": ""CLOSED_WON""}, {""id"": ""closed"", ""name"": ""Closed"", ""category"": ""IN_PROGRESS""}], ""transitions"": [], ""startStateId"": ""new""}, ""sla_rules"": [], ""automations"": {}, ""entity_type"": ""service_requests"", ""entity_schema"": ""esm"", ""blueprint_type"": ""lifecycle""}",2,false,{},2026-02-07 00:57:20.798953+00,2026-02-27 08:22:51.978404+00,,,lifecycle,SERVICE_REQUEST
